name,brand,category,price,price_source(real/danawa/estimated),claim_type,kcal,sugar_g,carb_g,protein_g,fat_g,sodium_mg,serving_size,serving_unit,sweeteners(쉼표구분),sweetener_amounts(이름:g),allergens(쉼표구분),stock,image_url,nutrition_facts_url,verification_source(제품 상세페이지 URL),_src
[저당]닭가슴살 간장계란볶음밥 도시락,,조미료/소스,8700,real,저당류,158,1.2,22.4,5.2,5.2,388.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105699/thumb/999,,https://www.oasis.co.kr/product/detail/105699,oasis
요플레 ONLY2 플레인 요거트 대용량(1800ml),,유제품,8980,real,,88,12.5,12.5,3.25,2.5,63.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/91988/thumb/999,,https://www.oasis.co.kr/product/detail/91988,oasis
비비드키친 저당 양파절임소스,,조미료/소스,3220,real,저당류,140,5.0,15.0,15.0,5.0,1466.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105912/thumb/999,,https://www.oasis.co.kr/product/detail/105912,oasis
비비드키친 저당 시저드레싱 (205g),,조미료/소스,4280,real,저당류,240,0.6,15.0,1.0,21.0,1030.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105916/thumb/999,,https://www.oasis.co.kr/product/detail/105916,oasis
비비드키친 저당 홀스래디쉬소스 (265g),,조미료/소스,4580,real,저당류,317,14.97,22.05,0.41,25.24,310.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105919/thumb/999,,https://www.oasis.co.kr/product/detail/105919,oasis
완전두유 국산 검은콩 저당,,유제품,8900,real,저당류,34,1.58,3.68,2.11,1.0,89.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/112798/thumb/999,,https://www.oasis.co.kr/product/detail/112798,oasis
비비드키친 저당 오리엔탈드레싱,,조미료/소스,4280,real,저당류,147,0.0,20.0,0.0,14.67,587.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105914/thumb/999,,https://www.oasis.co.kr/product/detail/105914,oasis
비비드키친 저당 참깨소이드레싱,,조미료/소스,4280,real,저당류,255,0.76,13.06,1.99,21.63,851.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105915/thumb/999,,https://www.oasis.co.kr/product/detail/105915,oasis
[저당] 맛있는 닭가슴살 볶음밥 도시락 4종 (195g×12팩),,육가공품,34000,real,저당류,163,2.52,26.15,4.96,4.37,402.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/124826/thumb/999,,https://www.oasis.co.kr/product/detail/124826,oasis
그릭데이 저당요거트 딸기 900g,,유제품,9860,real,저당류,70,4.0,7.0,3.0,3.5,40.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/127171/thumb/999,,https://www.oasis.co.kr/product/detail/127171,oasis
비비드키친 저당 시오다래소스 (210g),,조미료/소스,3980,real,저당류,50,1.0,11.0,1.0,2.5,2090.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/112890/thumb/999,,https://www.oasis.co.kr/product/detail/112890,oasis
그릭데이 저당요거트 블루베리 900g,,유제품,9800,real,저당류,76,4.0,8.0,3.0,3.0,40.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/127170/thumb/999,,https://www.oasis.co.kr/product/detail/127170,oasis
비비드키친 저당 어니언크림드레싱 (205g),,조미료/소스,3980,real,저당류,325,2.02,16.51,0.54,28.57,344.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/112896/thumb/999,,https://www.oasis.co.kr/product/detail/112896,oasis
비비드키친 저당 이탈리안드레싱 (210g),,조미료/소스,3980,real,저당류,95,3.0,16.0,1.0,3.2,1028.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/112819/thumb/999,,https://www.oasis.co.kr/product/detail/112819,oasis
[저당] 닭가슴살 간장계란 볶음밥,,조미료/소스,16000,real,저당류,163,2.0,25.33,8.67,3.0,427.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105478/thumb/999,,https://www.oasis.co.kr/product/detail/105478,oasis
[저당] 닭가슴살 닭갈비 볶음밥,,육가공품,16000,real,저당류,158,3.6,20.4,6.4,5.6,448.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/107200/thumb/999,,https://www.oasis.co.kr/product/detail/107200,oasis
[저당] 맛있는 닭가슴살 간장계란 볶음밥 (200g×20팩),,조미료/소스,27800,real,저당류,144,0.0,22.05,7.18,3.08,185.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/124830/thumb/999,,https://www.oasis.co.kr/product/detail/124830,oasis
비비드키친 저칼로리 데리야끼소스,,조미료/소스,3980,real,저당류,27,0.61,30.0,1.88,0.1,1179.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105910/thumb/999,,https://www.oasis.co.kr/product/detail/105910,oasis
[저당] 맛있는 닭가슴살 볶음밥 6종 (200g×12팩),,육가공품,19400,real,저당류,176,0.44,28.0,5.78,4.44,347.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/103828/thumb/999,,https://www.oasis.co.kr/product/detail/103828,oasis
비비드키친 저칼로리 머스타드소스,,조미료/소스,3980,real,저당류,28,0.54,16.7,1.66,1.23,545.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105901/thumb/999,,https://www.oasis.co.kr/product/detail/105901,oasis
[저당] 곤약잡곡 닭가슴살 잡채볶음밥,,육가공품,19000,real,저당류,150,1.0,27.0,5.0,2.45,260.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105479/thumb/999,,https://www.oasis.co.kr/product/detail/105479,oasis
[저당] 곤약잡곡 무청시래기 표고버섯솥밥,,기타,10500,real,저당류,150,0.35,30.0,3.0,1.9,165.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/105477/thumb/999,,https://www.oasis.co.kr/product/detail/105477,oasis
[고단백/저당] 탱글탱글 닭가슴살 비엔나,,육가공품,10900,real,저당류,158,1.67,3.33,17.5,8.33,433.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/111395/thumb/999,,https://www.oasis.co.kr/product/detail/111395,oasis
하인즈 50% 슈가앤솔트 케찹(435g),,기타,4880,real,,50,11.0,12.0,1.0,0.0,360.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/114785/thumb/999,,https://www.oasis.co.kr/product/detail/114785,oasis
마이노멀 방탄커피 6개입 (230ml x 6개),,음료,14900,real,,65,0.0,1.65,0.87,6.0,9.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/118865/thumb/999,,https://www.oasis.co.kr/product/detail/118865,oasis
모던구루 크런치 카카오 수제 그래놀라,,간식/디저트,10200,real,,478,14.0,56.0,13.0,23.0,42.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/93619/thumb/999,,https://www.oasis.co.kr/product/detail/93619,oasis
모던구루 멀티그레인 소이빈 수제 그래놀라,,간식/디저트,10200,real,,478,14.0,56.0,13.0,23.0,42.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/93617/thumb/999,,https://www.oasis.co.kr/product/detail/93617,oasis
모던구루 클래식 바닐라 수제 그래놀라,,간식/디저트,10200,real,,478,14.0,56.0,13.0,23.0,42.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/93616/thumb/999,,https://www.oasis.co.kr/product/detail/93616,oasis
두부 볶음밥 중화짬뽕,,기타,3800,real,,155,1.5,28.0,4.0,3.0,540.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/106579/thumb/999,,https://www.oasis.co.kr/product/detail/106579,oasis
맛있는 닭가슴살 깍두기볶음밥 200g,,육가공품,7800,real,,178,3.5,30.0,6.5,3.5,375.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/123073/thumb/999,,https://www.oasis.co.kr/product/detail/123073,oasis
두부 볶음밥 불고기전골,,육가공품,3800,real,,155,4.0,25.5,5.5,3.5,395.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/106583/thumb/999,,https://www.oasis.co.kr/product/detail/106583,oasis
[10% 할인] 프렌치카페 카페믹스 스테비아(100T),,조미료/소스,25280,real,무첨가당,360,0.0,61.26,18.02,12.61,180.0,,,스테비아,,,20,https://oasisprodproduct.edge.naverncp.com/124250/thumb/999,,https://www.oasis.co.kr/product/detail/124250,oasis
정성가득 채식 현미 쌀베이글(330g),,기타,7450,real,,254,2.73,46.36,11.82,2.27,254.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/128133/thumb/999,,https://www.oasis.co.kr/product/detail/128133,oasis
정성가득 채식 케일야채 쌀베이글(330g),,기타,8950,real,,231,3.64,42.73,11.82,1.64,369.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/128135/thumb/999,,https://www.oasis.co.kr/product/detail/128135,oasis
마이노멀 저당 저칼로리 딸기잼 (320g),,조미료/소스,10900,real,저당류,23,3.74,49.64,0.41,0.01,5.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/100884/thumb/999,,https://www.oasis.co.kr/product/detail/100884,oasis
[러브앤피넛] 100% 국내산 땅콩버터 스무스 (200g),,유제품,14800,real,,605,7.0,19.0,24.0,48.0,10.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/95268/thumb/999,,https://www.oasis.co.kr/product/detail/95268,oasis
[러브앤피넛] 100% 국내산 땅콩버터 크런치 (200g),,유제품,14800,real,,605,7.0,17.0,26.0,48.0,10.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/95269/thumb/999,,https://www.oasis.co.kr/product/detail/95269,oasis
티바인 100% 피넛버터 크런치 (200g),,유제품,6710,real,,586,3.0,19.0,22.0,46.9,0.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/106431/thumb/999,,https://www.oasis.co.kr/product/detail/106431,oasis
국산 재료로 만든 저당 만능 비빔 양념장,,조미료/소스,10500,real,저당류,217,48.0,50.0,2.0,1.0,1920.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/132050/thumb/999,,https://www.oasis.co.kr/product/detail/132050,oasis
몽크슈 순창 장인 저당 쌈장(200g/500g),,조미료/소스,8980,real,저당류,98,0.8,31.8,8.3,2.4,2618.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/110644/thumb/999,,https://www.oasis.co.kr/product/detail/110644,oasis
스윗비아 저당 초코 스프레드 290g,,간식/디저트,19900,real,저당류,152,2.1,47.57,2.93,6.79,135.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/112230/thumb/999,,https://www.oasis.co.kr/product/detail/112230,oasis
더해담 보리차 진액 290g,,건강기능식품,9400,real,,45,1.18,66.68,0.12,0.13,0.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/126699/thumb/999,,https://www.oasis.co.kr/product/detail/126699,oasis
마이노멀 저당 국산 태양초 고추장 (230g),,조미료/소스,9980,real,저당류,220,24.0,44.0,6.0,2.0,2600.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/100895/thumb/999,,https://www.oasis.co.kr/product/detail/100895,oasis
연세우유 저당 검은콩고칼슘 두유 190ml 24팩,,유제품,16900,real,저당류,43,3.24,6.49,2.16,0.7,59.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/103314/thumb/999,,https://www.oasis.co.kr/product/detail/103314,oasis
굿스푼 저당 유부초밥 210g 3종 6팩 크래미 와사비마요 치즈불닭 불고기 식사대용 간편,,조미료/소스,38400,real,저당류,145,4.0,14.0,7.0,7.0,750.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/110083/thumb/999,,https://www.oasis.co.kr/product/detail/110083,oasis
저당 그래놀라 250g 유기농오트밀 수제그래놀라 프로틴시리얼,,간식/디저트,15900,real,저당류,455,2.0,71.3,7.4,15.5,41.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/127693/thumb/999,,https://www.oasis.co.kr/product/detail/127693,oasis
명인빵지순례 묶음할인 수플레카스테라 대왕 대만 카스테라,,간식/디저트,9500,real,,354,18.0,34.0,9.0,20.0,210.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/42533/thumb/999,,https://www.oasis.co.kr/product/detail/42533,oasis
명인빵지순례 수플레카스테라 대왕 대만 카스테라,,간식/디저트,9500,real,,354,18.0,34.0,9.0,20.0,210.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/38879/thumb/999,,https://www.oasis.co.kr/product/detail/38879,oasis
명인빵지순례 소보로밤식빵,,간식/디저트,7800,real,,345,26.11,54.45,5.56,11.67,306.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/43363/thumb/999,,https://www.oasis.co.kr/product/detail/43363,oasis
명인빵지순례 꿀반숙카스테라 묶음,,간식/디저트,6960,real,,305,17.7,35.5,8.7,12.5,89.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/43361/thumb/999,,https://www.oasis.co.kr/product/detail/43361,oasis
검정콩 서리태 99% 식물성 단백질 쉐이크 요거단백,,건강기능식품,35000,real,,436,6.0,30.0,42.0,20.0,10.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/130046/thumb/999,,https://www.oasis.co.kr/product/detail/130046,oasis
무설탕 무첨가물 뻥튀기 호라산밀현미뻥(40g)/12봉,,조미료/소스,26900,real,무첨가당,388,0.0,86.25,8.75,0.75,0.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/112302/thumb/999,,https://www.oasis.co.kr/product/detail/112302,oasis
[앱솔리] 퀴노아 약콩두유 저당 (190ml x 20팩),,유제품,25900,real,저당류,45,1.58,7.9,2.63,0.32,45.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/68152/thumb/999,,https://www.oasis.co.kr/product/detail/68152,oasis
비그레인 시카고 프로틴 치아바타 360g X 4봉(1봉 3개입),,건강기능식품,24900,real,,264,2.2,51.8,8.9,2.4,423.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/119080/thumb/999,,https://www.oasis.co.kr/product/detail/119080,oasis
[앱솔리] 퀴노아 약콩두유 무가당 (190ml x 20팩),,유제품,24900,real,무첨가당,29,0.0,2.63,3.16,0.9,45.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/64117/thumb/999,,https://www.oasis.co.kr/product/detail/64117,oasis
MADA 검은콩두유 고칼슘 저당(190mlx20개입),,유제품,22380,real,저당류,38,0.71,3.88,2.7,1.31,55.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131241/thumb/999,,https://www.oasis.co.kr/product/detail/131241,oasis
국내산 명이나물 장아찌(순한맛/매운맛) 1kg,,기타,22000,real,,80,15.0,16.0,3.0,0.8,580.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/106073/thumb/999,,https://www.oasis.co.kr/product/detail/106073,oasis
MADA 수제 카카오 그래놀라 고단백 저당(150gX2봉),,간식/디저트,19900,real,저당류,436,3.87,61.83,15.33,18.18,184.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131244/thumb/999,,https://www.oasis.co.kr/product/detail/131244,oasis
알앤알 하루단백 커피콩빵 300g 2봉,,음료,26000,real,,368,3.12,30.81,14.54,20.72,642.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/121499/thumb/999,,https://www.oasis.co.kr/product/detail/121499,oasis
MADA 수제 그래놀라 고단백 저당(150g)1+1선택,,간식/디저트,19900,real,저당류,478,14.0,56.0,13.0,23.0,42.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131242/thumb/999,,https://www.oasis.co.kr/product/detail/131242,oasis
MADA 수제 그래놀라 고단백 저당(150gX2봉),,간식/디저트,19900,real,저당류,478,14.0,56.0,13.0,23.0,42.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131243/thumb/999,,https://www.oasis.co.kr/product/detail/131243,oasis
(오직미)저당 프리바이오틱스 견과바 30g 12개 씨알푸드 통귀리와 현미 에너지바,,기타,16800,real,저당류,516,13.0,39.0,18.0,34.0,5.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/109869/thumb/999,,https://www.oasis.co.kr/product/detail/109869,oasis
저당 고구마 바스크 치즈케이크,,간식/디저트,16000,real,저당류,82,4.04,8.86,1.44,4.5,33.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/84166/thumb/999,,https://www.oasis.co.kr/product/detail/84166,oasis
넛츠그린 땅콩 스프레드 스틱 14포,,조미료/소스,15800,real,,600,4.8,26.6,28.0,42.0,10.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/126380/thumb/999,,https://www.oasis.co.kr/product/detail/126380,oasis
참미소 유기농 쌀눈귀리칩스 30g 10봉 건강과자 무설탕 무색소 저지방 저칼로리 저당 비건,,간식/디저트,15200,real,무첨가당,391,0.4,86.2,8.5,1.3,213.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/126269/thumb/999,,https://www.oasis.co.kr/product/detail/126269,oasis
넛츠그린 저당 마일드 크런치 초콜릿 22개입,,간식/디저트,13800,real,저당류,570,54.0,58.0,8.0,34.0,245.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/126376/thumb/999,,https://www.oasis.co.kr/product/detail/126376,oasis
비그레인 시카고 프로틴 저당 식빵 350g,,간식/디저트,12900,real,저당류,234,1.0,16.4,24.0,12.5,281.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/101515/thumb/999,,https://www.oasis.co.kr/product/detail/101515,oasis
국산 햇곡 호라산밀 뻥튀기,,기타,12600,real,,404,0.7,84.3,12.0,2.1,7.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/96969/thumb/999,,https://www.oasis.co.kr/product/detail/96969,oasis
[한미] 완전두유 국산콩 검은콩 무가당 190ml,,유제품,11900,real,무첨가당,29,0.37,1.58,2.63,1.42,63.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/94552/thumb/999,,https://www.oasis.co.kr/product/detail/94552,oasis
드림이음 알파CD 탱탱 저당 젤리 알파시클로 난소화성 덱스트린 젤리스틱 1박스,,간식/디저트,10965,real,저당류,165,4.2,41.1,0.1,0.0,72.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/124631/thumb/999,,https://www.oasis.co.kr/product/detail/124631,oasis
[한미] 완전두유 국산콩 검은콩 저당 190ml,,유제품,10900,real,저당류,34,1.58,3.68,2.11,1.0,89.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/53386/thumb/999,,https://www.oasis.co.kr/product/detail/53386,oasis
[한미] 완전두유 더진한 국산콩 무가당 190ml,,유제품,10900,real,무첨가당,36,0.5,2.14,3.57,1.57,43.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/53383/thumb/999,,https://www.oasis.co.kr/product/detail/53383,oasis
몽크슈 저당 엑스트라버진 올리브유 마요네즈 260g,,조미료/소스,9980,real,저당류,828,0.0,0.0,0.0,92.0,0.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/110697/thumb/999,,https://www.oasis.co.kr/product/detail/110697,oasis
[장스스파이스클럽] 고스트페퍼 핫소스 110g (저당/Low Sugar),,간식/디저트,9900,real,저당류,120,3.0,4.2,18.0,3.0,80.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131091/thumb/999,,https://www.oasis.co.kr/product/detail/131091,oasis
[장스스파이스클럽] 깻잎청양마요 110g (저당/Low Sugar),,간식/디저트,8900,real,저당류,47,0.0,7.27,1.82,2.91,666.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131090/thumb/999,,https://www.oasis.co.kr/product/detail/131090,oasis
몽크슈 저당 저칼로리 딸기잼 200g,,조미료/소스,7900,real,저당류,23,3.74,49.64,0.41,0.01,5.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/110679/thumb/999,,https://www.oasis.co.kr/product/detail/110679,oasis
몽크슈 저당 저칼로리 블루베리잼 200g,,조미료/소스,7900,real,저당류,26,5.83,49.46,0.44,0.02,4.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/110681/thumb/999,,https://www.oasis.co.kr/product/detail/110681,oasis
[장스스파이스클럽] 김치스리라차 110g (저당/Low Sugar),,간식/디저트,7900,real,저당류,55,3.0,6.0,6.0,0.5,1950.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131089/thumb/999,,https://www.oasis.co.kr/product/detail/131089,oasis
[명인빵지순례] 고구마치아바타,,간식/디저트,7400,real,,250,7.0,34.0,6.0,10.0,220.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/130408/thumb/999,,https://www.oasis.co.kr/product/detail/130408,oasis
MADA 우리쌀 저당 현미 퍼핑칩(30g)자색고구마 단호박맛,,기타,6800,real,저당류,387,0.82,86.6,6.44,1.61,172.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131256/thumb/999,,https://www.oasis.co.kr/product/detail/131256,oasis
MADA 유기농 우리쌀 저당 현미 퍼핑칩(30g),,기타,6800,real,저당류,400,0.0,87.0,8.6,2.0,173.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/131255/thumb/999,,https://www.oasis.co.kr/product/detail/131255,oasis
넛츠그린 저당 고추장 320g,,조미료/소스,6800,real,저당류,88,3.0,36.0,7.0,2.4,2600.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/126383/thumb/999,,https://www.oasis.co.kr/product/detail/126383,oasis
[명인빵지순례] 바질토마토크림치즈,,간식/디저트,6800,real,,279,9.19,36.76,7.57,11.35,435.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/130409/thumb/999,,https://www.oasis.co.kr/product/detail/130409,oasis
[명인빵지순례] 올리브치즈치아바타,,간식/디저트,6600,real,,266,3.42,37.37,7.9,8.42,1.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/130405/thumb/999,,https://www.oasis.co.kr/product/detail/130405,oasis
[명인빵지순례] 바질치즈치아바타,,간식/디저트,6400,real,,270,1.0,31.0,11.0,11.0,484.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/130407/thumb/999,,https://www.oasis.co.kr/product/detail/130407,oasis
[명인빵지순례] 무화과치아바타,,간식/디저트,6400,real,,253,12.63,51.56,7.33,3.4,356.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/130406/thumb/999,,https://www.oasis.co.kr/product/detail/130406,oasis
신농작소 저당현미 혼합곡 300g,,기타,5980,real,저당류,358,1.26,74.11,10.72,2.05,3.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/108193/thumb/999,,https://www.oasis.co.kr/product/detail/108193,oasis
몽크슈 저당 저칼로리 양념치킨소스 320g,,조미료/소스,5480,real,저당류,31,1.0,32.7,1.6,0.6,805.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/118127/thumb/999,,https://www.oasis.co.kr/product/detail/118127,oasis
몽크슈 저당 저칼로리 스위트 칠리소스 310g,,조미료/소스,4980,real,저당류,26,1.71,22.24,0.56,0.1,178.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/118123/thumb/999,,https://www.oasis.co.kr/product/detail/118123,oasis
몽크슈 저당 저칼로리 스위트 머스타드 소스 300g,,조미료/소스,4980,real,저당류,195,37.0,38.0,3.0,3.3,1280.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/118103/thumb/999,,https://www.oasis.co.kr/product/detail/118103,oasis
무설탕 막대사탕(125g),,간식/디저트,9610,real,무첨가당,400,0.0,100.0,0.0,0.0,0.0,,,,,,20,https://oasisprodproduct.edge.naverncp.com/96276/thumb/999,,https://www.oasis.co.kr/product/detail/96276,oasis
